"材料品番","材料名","単位","ID"
"220525","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ｼｮｳ","EA","4164"
"966197","SPE 1Tｺﾝﾃﾅｰ用特大ﾊﾞﾝﾄﾞ","EA","4165"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","4166"
"201","BI ﾀﾞｲｷﾚｰﾄ RF401","KG","4167"
"966162","SPE ｼﾞｮｳﾌﾞﾏﾝﾎｰﾙｳﾖｳﾁｪｰﾝ 1000KG","EA","4168"
"966163","SPE ﾅﾝｷﾝｼﾞｮｳ 1000KGﾖｳﾅﾝｷﾝｼﾞｮｳ","EA","4169"
"220502","COT 1KLSUSｾﾋｸｱﾙｶﾘ NO40","EA","4170"
"966208","LBL F&B専用医薬用外劇物ﾗﾍﾞﾙ","EA","4171"
"201","BI ﾀﾞｲｷﾚｰﾄ RF401","KG","4172"
"220532","LOR ﾛｰﾘｰ (ﾀﾞｲｽｳｶｸﾆﾝﾉｺﾄ)","EA","4173"
"220526","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ﾁｮｳ","EA","4174"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","4175"
"5997153","★BI ｳｲﾙｽｳｫｯｼｭ","KG","4176"
"2886351","CAP KC50420(10･12.5L共用)","EA","4177"
"4032499","BTL 10BLD･KM344ﾅﾁｭﾗﾙ","EA","4178"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","4179"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","4180"
"915120","LBL ELW ﾐﾆｵﾌﾞﾂｼｮﾘｼｽﾃﾑ 3 10L","EA","4181"
"6022876","BI ｾｰﾌﾀｯﾁﾊﾝﾄﾞｿｰﾌﾟﾌﾟﾗｽC(Ia)","KG","4182"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4183"
"932870","BTL JD 5L WEL ｸﾞﾘｰﾝ(G)","EA","4184"
"915070","LBL ｾｰﾌﾀｯﾁｽﾄｱﾊﾝﾄﾞｿｰﾌﾟﾌﾟﾗｽC 5L","EA","4185"
"998660","CTNｾｰﾌﾀｯﾁｽﾄｱﾊﾝﾄﾞｿｰﾌﾟﾌﾟﾗｽC 5LX2","EA","4186"
"6022868","BI ｾｰﾌﾀｯﾁﾊﾝﾄﾞｿｰﾌﾟﾌﾟﾗｽ (I)","KG","4187"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4188"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","4189"
"915090","LBL ｾｰﾌﾀｯﾁﾊﾝﾄﾞｿｰﾌﾟﾌﾟﾗｽ 5L","EA","4190"
"998680","CTN ｾｰﾌﾀｯﾁﾊﾝﾄﾞｿｰﾌﾟﾌﾟﾗｽ 5LX2","EA","4191"
"6022876","BI ｾｰﾌﾀｯﾁﾊﾝﾄﾞｿｰﾌﾟﾌﾟﾗｽC(Ia)","KG","4192"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4193"
"932870","BTL JD 5L WEL ｸﾞﾘｰﾝ(G)","EA","4194"
"915080","LBL ｾｰﾌﾀｯﾁﾊﾝﾄﾞｿｰﾌﾟﾌﾟﾗｽC 5L","EA","4195"
"998670","CTN  ｾｰﾌﾀｯﾁﾊﾝﾄﾞｿｰﾌﾟﾌﾟﾗｽC5LX2","EA","4196"
"935090","BTL ｻｽﾃｨﾅｿﾘｯﾄﾞｼｰﾙDSｸﾘｰﾅｰ 2L","EA","4197"
"998650","CTN ｻｽﾃｨﾅｿﾘｯﾄﾞｼｰﾙDSｸﾘｰﾅｰ 2LX4","EA","4198"
"960220","PLA PP200CC 計量ｶｯﾌﾟ","EA","4199"
"942240","CAP 平ｷｬｯﾌﾟﾊﾟｯｷﾝ付白","EA","4200"
"6025188","BI ｻｽﾃｨﾅｿﾘｯﾄﾞｼｰﾙ DSｸﾘｰﾅｰ","KG","4201"
"5999361","BI ﾃﾞﾀｰﾌｧｲﾝ SW","KG","4202"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4203"
"941960","CAP ﾉｽﾞﾙｺｯｸ JDCNS (1X1)","EA","4204"
"920070","CTN ﾎｼｻﾞｷBCS-2CHS 2LX6","EA","4205"
"966411","BTL ﾎｼｻﾞｷBCS-2CHS 2L(N)","EA","4206"
"332370","ｷﾚｽﾄ JP-2（粧原基） (25KG)","KG","4207"
"340720","PERFUME KOTOBUKI 791-1063(15KG","KG","4208"
"2283307","*ﾐﾄﾞﾘｲﾛ201ｺﾞｳ(ﾎｳﾃｲｼｷｿ) (1KG)*","GM","4209"
"894834","ｱﾐｺｰﾙ CDE-G(200KG) *23*","KG","4210"
"823004","3-METHYL-4-ISOPROPYLPHENOL外","KG","4211"
"831401","ﾙﾅｯｸ L-50A (170KG)▲","KG","4212"
"336701","BINT ｲｵﾝ交換水","KG","4213"
"820046","固形水酸化ｶﾘｳﾑ90%(台湾紙業","KG","4214"
"332370","ｷﾚｽﾄ JP-2（粧原基） (25KG)","KG","4215"
"894834","ｱﾐｺｰﾙ CDE-G(200KG) *23*","KG","4216"
"823004","3-METHYL-4-ISOPROPYLPHENOL外","KG","4217"
"831401","ﾙﾅｯｸ L-50A (170KG)▲","KG","4218"
"336701","BINT ｲｵﾝ交換水","KG","4219"
"820046","固形水酸化ｶﾘｳﾑ90%(台湾紙業","KG","4220"
"336700","WATER","KG","4221"
"342375","JCT ｴﾄｷｼﾚｰﾄ 91-6(180KG)  *1*","KG","4222"
"362304","ｱﾃﾞｶﾄｰﾙLB-83(180KG) *28*","KG","4223"
"894360","ﾔｼ脂肪酸500(180KG) *23*▲","KG","4224"
"860292","ﾍﾞﾝｼﾞﾙｱﾙｺｰﾙ(HUBEI GREENHOME)","KG","4225"
"820730","FENTAMINE NMEA (945KG)","KG","4226"
"201","BI ﾀﾞｲｷﾚｰﾄ RF401","KG","4227"
"220341","DRM 200L SUS ﾘｰｽﾄﾞﾗﾑ","EA","4228"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","4229"
"220516","CAP ﾄﾞﾗﾑｷｬｯﾌﾟﾊﾟﾙｷｰ ﾀﾞｲｼｮｳｾｯﾄ","EA","4230"
"915270","LBL ﾌﾟﾛｽﾃｨｰﾌﾟLT 5KG発注確認","EA","4231"
"998750","CTN ﾌﾟﾛｽﾃｨｰﾌﾟLT 5KGX3","EA","4232"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","4233"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4234"
"5999360","BI ﾌﾟﾛｽﾃｨｰﾌﾟ LT","KG","4235"
"2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","EA","4236"
"984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","EA","4237"
"963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","EA","4238"
"3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","EA","4239"
"915280","LBL ｸｲｯｸｽﾀｰ 18L BIB","EA","4240"
"962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","EA","4241"
"607090","BI ﾕｶﾖｳｼﾞﾕｼﾜﾂｸｽ","KG","4242"
"220341","DRM 200L SUS ﾘｰｽﾄﾞﾗﾑ","EA","4243"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","4244"
"220516","CAP ﾄﾞﾗﾑｷｬｯﾌﾟﾊﾟﾙｷｰ ﾀﾞｲｼｮｳｾｯﾄ","EA","4245"
"260","BI ﾀﾞｲｷﾚｰﾄ RF1","KG","4246"
"3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","EA","4247"
"6001830","BI ﾍﾞｸﾀｽ α","KG","4248"
"962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","EA","4249"
"2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","EA","4250"
"984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","EA","4251"
"915300","LBL ﾍﾞｸｽﾀｰ 18L BIB","EA","4252"
"963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","EA","4253"
"5984432","BI ｽﾀｰｺﾝｸ","KG","4254"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4255"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","4256"
"915310","LBL ｳｲﾝﾀｰ 中性洗剤CNA 5L","EA","4257"
"990720","CTN ｳｲﾝﾀｰ 中性洗剤CNA 5LX2","EA","4258"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","4259"
"220502","COT 1KLSUSｾﾋｸｱﾙｶﾘ NO40","EA","4260"
"220525","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ｼｮｳ","EA","4261"
"966197","SPE 1Tｺﾝﾃﾅｰ用特大ﾊﾞﾝﾄﾞ","EA","4262"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","4263"
"602","BI ﾊﾟﾝｸﾘｰﾅ PN","KG","4264"
"6018068","PI ｹﾞｷﾌﾞﾂﾗﾍﾞﾙﾊｶﾞｽｺﾄ","EA","4265"
"941710","CAP ｺﾀﾞﾏ KC60550 (UNﾎﾞﾄﾙｾﾝﾖｳ)","EA","4266"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","4267"
"931740","BTL 20L NN ﾅﾁｭﾗﾙ","EA","4268"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","4269"
"5997153","★BI ｳｲﾙｽｳｫｯｼｭ","KG","4270"
"915330","LBLｼﾞｪｰｼｰｱｲ ｳｲﾙｽｽﾊﾟｯﾄ20L確認","EA","4271"
"210144","ｸﾞﾙｺﾝｻﾝｿｰﾀﾞｴｷ (3GN) (1000KG)","KG","4272"
"210489","AG 6206(210KG) *33*","KG","4273"
"883808","ﾗｲｵﾉｰﾙNH-1509(18KG)*20*","KG","4274"
"894224","■ﾄｰｿｰﾊﾟｰﾙ ｶｾｲ (ｼｮｸﾃﾝ)","KG","4275"
"894276","ｸﾚｽﾄｶﾞｰﾄﾞ410/ﾃﾞｨｸｴｽﾄ 2000*41*","KG","4276"
"894882","ｱﾃﾞｶﾌﾟﾙﾛﾆｯｸ 25R-2(18KG)*2階*","KG","4277"
"823982","GLDA-4NA LIQUID 47% (1250KG)","KG","4278"
"210317","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-657","KG","4279"
"820140","ｶｾｲｶﾘ 48% 工業用ｸﾞﾚｰﾄﾞ(ﾛｰﾘｰ)","KG","4280"
"336701","BINT ｲｵﾝ交換水","KG","4281"
"245","BI ﾊﾟﾝｹﾚｰﾄ DS12a","KG","4282"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","4283"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","4284"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","4285"
"966250","LBL ﾊﾟﾝｹﾚｰﾄDS12A 20KG","EA","4286"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","4287"
"224","BI ﾀﾞｲｷﾚｰﾄ EM","KG","4288"
"220341","DRM 200L SUS ﾘｰｽﾄﾞﾗﾑ","EA","4289"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","4290"
"220516","CAP ﾄﾞﾗﾑｷｬｯﾌﾟﾊﾟﾙｷｰ ﾀﾞｲｼｮｳｾｯﾄ","EA","4291"
"600050","BI ｼﾔｲﾝﾎﾟﾘｯｼｭ（ｼｬｲﾝ ｱﾂﾌﾟ)","KG","4292"
"935230","BTL ｼｬｲﾝﾎﾟﾘｯｼｭ BT 2L","EA","4293"
"942240","CAP 平ｷｬｯﾌﾟﾊﾟｯｷﾝ付白","EA","4294"
"998840","CTN ｼｬｲﾝﾎﾟﾘｯｼｭ BT 2LX8","EA","4295"
"5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","KG","4296"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4297"
"915370","LBL ｶﾈﾖｼ ｷｯﾁﾝﾌﾟﾛ ｵｲﾙｽｶｯﾄ 5L","EA","4298"
"998830","CTN ｶﾈﾖｼ ｷｯﾁﾝﾌﾟﾛ ｵｲﾙｽｶｯﾄ 5LX3","EA","4299"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","4300"
"604380","BI ﾌｫﾜｰﾄﾞﾉﾝﾘﾝｽ","KG","4301"
"3020111","共通BIB用PPﾊﾞﾝﾄﾞ(ｷｲﾛ)","EA","4302"
"998080","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽ(ﾊﾞｰﾀｲﾌﾟ)","EA","4303"
"2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","EA","4304"
"963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","EA","4305"
"915390","LBL ﾌｫﾜｰﾄﾞﾉﾝﾘﾝｽEX 18L BIB","EA","4306"
"962590","POU共通BIBﾊﾞｯｸ+ﾊﾞｰﾀｲﾌﾟ(ｶｲﾘｮｳ","EA","4307"
"604380","BI ﾌｫﾜｰﾄﾞﾉﾝﾘﾝｽ","KG","4308"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","4309"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4310"
"998850","CTN 除菌ｸﾘｰﾅｰEX 5LX3","EA","4311"
"915400","LBL 除菌ｸﾘｰﾅｰEX 5L","EA","4312"
"336700","WATER","KG","4313"
"210504","ﾆｭｰﾎﾟｰﾙ 50HB-400(210KG)▲*38","KG","4314"
"883676","ﾆｭｰﾎﾟｰﾙ PE-62(210KG)▲*39*","KG","4315"
"338009","■ﾌﾟﾛﾋﾟﾚﾝ ｸﾞﾘｺｰﾙ（食添)*41","KG","4316"
"342506","SXS-Y (20KG)","KG","4317"
"336701","BINT ｲｵﾝ交換水","KG","4318"
"210318","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-616ｷｼｬｸ","KG","4319"
"3044543","ACTICIDE MB (20KG)","KG","4320"
"604380","BI ﾌｫﾜｰﾄﾞﾉﾝﾘﾝｽ","KG","4321"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","4322"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4323"
"998860","CTN ﾕｶﾖｳｾﾝｻﾞｲ(ｱﾙｶﾘ）2 5LX3","EA","4324"
"915410","LBL ﾕｶﾖｳｾﾝｻﾞｲ(ｱﾙｶﾘﾀｲﾌﾟ）2 5L","EA","4325"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","4326"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","4327"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","4328"
"260","BI ﾀﾞｲｷﾚｰﾄ RF1","KG","4329"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","4330"
"966239","LBL ﾀﾞｲｷﾚｰﾄRF1 20KGﾛｰﾙ","EA","4331"
"220199","BTL 20L ﾎﾟﾘｶﾝ ｼﾛﾛｯｸ 116-5","EA","4332"
"220533","CAP KC6052ﾅﾁｭﾗﾛｯｸｷｬｯﾌﾟﾐｯｾﾝ","EA","4333"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","4334"
"260","BI ﾀﾞｲｷﾚｰﾄ RF1","KG","4335"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","4336"
"966241","LBL ｻﾆﾀｽﾏﾙﾁｸﾘｰﾝ 24KG","EA","4337"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","4338"
"220525","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ｼｮｳ","EA","4339"
"966197","SPE 1Tｺﾝﾃﾅｰ用特大ﾊﾞﾝﾄﾞ","EA","4340"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","4341"
"260","BI ﾀﾞｲｷﾚｰﾄ RF1","KG","4342"
"966162","SPE ｼﾞｮｳﾌﾞﾏﾝﾎｰﾙｳﾖｳﾁｪｰﾝ 1000KG","EA","4343"
"966163","SPE ﾅﾝｷﾝｼﾞｮｳ 1000KGﾖｳﾅﾝｷﾝｼﾞｮｳ","EA","4344"
"220502","COT 1KLSUSｾﾋｸｱﾙｶﾘ NO40","EA","4345"
"966208","LBL F&B専用医薬用外劇物ﾗﾍﾞﾙ","EA","4346"
"916450","CAN ｽﾄｰﾝｷｰﾌﾟ ﾎﾟｰﾗｽ14 18L","EA","4347"
"940790","CAP 共通天板ANｼﾙﾊﾞｰ18L","EA","4348"
"6050826","BI ﾊｸﾘｵｳ ﾌﾟﾗｽC","KG","4349"
"915480","LBL ｽﾄｰﾝｷｰﾌﾟ ﾎﾟｰﾗｽTP 5L(表)","EA","4350"
"915490","LBL ｽﾄｰﾝｷｰﾌﾟ ﾎﾟｰﾗｽTP 5L(裏)","EA","4351"
"990760","CTN ｽﾄｰﾝｷｰﾌﾟ ﾎﾟｰﾗｽTP 5LX2","EA","4352"
"3028658","BI ﾊﾞｲｵｸﾘｰﾝA10","KG","4353"
"22299277","BTL 20L ﾊﾞｯｸｲﾝﾎﾞｯｸｽ","EA","4354"
"941130","CAP 10・20L共用 BIB","EA","4355"
"960020","PLA 10・20L共用 BIB Sｺｯｸ","EA","4356"
"990800","CTN ｱﾙｶﾘｼﾞｮｷﾝｾﾝｼﾞｮｳｻﾞｲ ND 20KG","EA","4357"
"220528","BTL 10L QBﾃﾅｰ(10SU ｷｬｯﾌﾟ無)","EA","4358"
"220551","CAP 10L QBﾃﾅｰ PGCｶﾞｽﾇｷ","EA","4359"
"966264","CTN 共通ﾗﾍﾞﾙ貼り用 10KG","EA","4360"
"606400","BI★ ﾊﾞｲｵｸﾘｰﾝN20 (BION20)","KG","4361"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","4362"
"966278","CTN 共通QBﾗﾍﾞﾙ貼り用 20KG","EA","4363"
"22299277","BTL 20L ﾊﾞｯｸｲﾝﾎﾞｯｸｽ","EA","4364"
"941130","CAP 10・20L共用 BIB","EA","4365"
"960020","PLA 10・20L共用 BIB Sｺｯｸ","EA","4366"
"966257","LBL 除菌洗浄TO-R QB 20KG","EA","4367"
"606400","BI★ ﾊﾞｲｵｸﾘｰﾝN20 (BION20)","KG","4368"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","4369"
"3045221","CAP KC60550(20L共用)","EA","4370"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","4371"
"931600","BTL 20L ﾍﾝﾍﾟｲ ﾅﾁｭﾗﾙ","EA","4372"
"966259","LBL ｾﾌﾃｨｻｲﾄﾞSL 20KG","EA","4373"
"606400","BI★ ﾊﾞｲｵｸﾘｰﾝN20 (BION20)","KG","4374"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","4375"
"966266","LBL 日本食研ｻﾆｯﾄｸﾘｰﾝN1 5KG","EA","4376"
"966265","CTN 日本食研ｻﾆｯﾄｸﾘｰﾝN1 5KGX2","EA","4377"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4378"
"941960","CAP ﾉｽﾞﾙｺｯｸ JDCNS (1X1)","EA","4379"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","4380"
"606400","BI★ ﾊﾞｲｵｸﾘｰﾝN20 (BION20)","KG","4381"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","4382"
"966256","CTN ｻﾆﾀｽﾀｲｻﾞｰN1 QB 20KG","EA","4383"
"22299277","BTL 20L ﾊﾞｯｸｲﾝﾎﾞｯｸｽ","EA","4384"
"941130","CAP 10・20L共用 BIB","EA","4385"
"960020","PLA 10・20L共用 BIB Sｺｯｸ","EA","4386"
"606400","BI★ ﾊﾞｲｵｸﾘｰﾝN20 (BION20)","KG","4387"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","4388"
"280","BI ｻﾆﾌｫｰﾑ SC1(ﾃﾞｨﾊﾞﾌｫｰﾑ)","KG","4389"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","4390"
"966260","LBL ｻﾆﾌｫｰﾑSC1 20KG ﾛｰﾙ","EA","4391"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","4392"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","4393"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","4394"
"3045221","CAP KC60550(20L共用)","EA","4395"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","4396"
"931600","BTL 20L ﾍﾝﾍﾟｲ ﾅﾁｭﾗﾙ","EA","4397"
"966262","LBL ｻﾆﾀｽﾀｲｻﾞｰN1 20KG ﾛｰﾙ","EA","4398"
"606400","BI★ ﾊﾞｲｵｸﾘｰﾝN20 (BION20)","KG","4399"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","4400"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","4401"
"220575","COT 1KLSUS-ｼﾞｭｼｽﾗｲﾀﾞｰ NO32","EA","4402"
"220525","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ｼｮｳ","EA","4403"
"220526","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ﾁｮｳ","EA","4404"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","4405"
"392","BI ｽﾗｲﾀﾞｰ ST1","KG","4406"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","4407"
"966263","LBL ｽﾗｲﾀﾞｰ ST1 20KG ﾛｰﾙ","EA","4408"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","4409"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","4410"
"392","BI ｽﾗｲﾀﾞｰ ST1","KG","4411"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","4412"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","4413"
"220510","COT 500L SUS NO50","EA","4414"
"220525","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ｼｮｳ","EA","4415"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","4416"
"345","BI ｽﾗｲﾀﾞｰ JH2","KG","4417"
"966197","SPE 1Tｺﾝﾃﾅｰ用特大ﾊﾞﾝﾄﾞ","EA","4418"
"220341","DRM 200L SUS ﾘｰｽﾄﾞﾗﾑ","EA","4419"
"220516","CAP ﾄﾞﾗﾑｷｬｯﾌﾟﾊﾟﾙｷｰ ﾀﾞｲｼｮｳｾｯﾄ","EA","4420"
"392","BI ｽﾗｲﾀﾞｰ ST1","KG","4421"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","4422"
"606400","BI★ ﾊﾞｲｵｸﾘｰﾝN20 (BION20)","KG","4423"
"935300","BTL ｱﾙﾀﾝｻﾆﾀｲｻﾞｰ 2KG(N)","EA","4424"
"990780","CTN ｱﾙﾀﾝｻﾆﾀｲｻﾞｰ 2KGX6","EA","4425"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4426"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","4427"
"606400","BI★ ﾊﾞｲｵｸﾘｰﾝN20 (BION20)","KG","4428"
"2886351","CAP KC50420(10･12.5L共用)","EA","4429"
"998980","CTN ﾌﾟﾛﾊﾞｲｵｸﾘｰﾝN20 ND 10KGX2","EA","4430"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","4431"
"4032499","BTL 10BLD･KM344ﾅﾁｭﾗﾙ","EA","4432"
"966377","LBL ﾌﾟﾛﾊﾞｲｵｸﾘｰﾝN20 ND ﾛｰﾙ","EA","4433"
"22299277","BTL 20L ﾊﾞｯｸｲﾝﾎﾞｯｸｽ","EA","4434"
"941130","CAP 10・20L共用 BIB","EA","4435"
"960020","PLA 10・20L共用 BIB Sｺｯｸ","EA","4436"
"606400","BI★ ﾊﾞｲｵｸﾘｰﾝN20 (BION20)","KG","4437"
"998900","CTN 中性除菌洗浄剤ND 20KG","EA","4438"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","4439"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4440"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","4441"
"604230","BI ★ ﾆｭｰ ｷｯﾁﾝｸﾘｰﾅｰ","KG","4442"
"915560","LBL ｵｰｲｽﾞﾐﾌｰｽﾞ食器用洗剤 5L","EA","4443"
"998920","CTN ｵｰｲｽﾞﾐﾌｰｽﾞ食器用洗剤5LX3","EA","4444"
"6001047","BI ｳｲﾙｽｸﾘｰﾅｰ","KG","4445"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","4446"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","4447"
"915570","LBL ｾﾝｼﾞｮｳｼﾞｮｷﾝｻﾞｲEX 5L","EA","4448"
"998930","CTN ｾﾝｼﾞｮｳｼﾞｮｷﾝｻﾞｲEX 5LX3","EA","4449"
"604230","BI ★ ﾆｭｰ ｷｯﾁﾝｸﾘｰﾅｰ","KG","4450"
"915600","LBL PSﾁｭｳｾｲｼﾞｮｷﾝｾﾝｻﾞｲ ND 5L","EA","4451"
